File,aid,Date,0,1
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012068_aid0001,aid0001,2012-03-08,137044,77580
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012069_aid0001,aid0001,2012-03-09,138929,76887
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012070_aid0001,aid0001,2012-03-10,136002,80922
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012071_aid0001,aid0001,2012-03-11,131898,84366
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012072_aid0001,aid0001,2012-03-12,127875,87919
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012073_aid0001,aid0001,2012-03-13,126275,92383
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012074_aid0001,aid0001,2012-03-14,134472,90841
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012075_aid0001,aid0001,2012-03-15,138533,82745
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012076_aid0001,aid0001,2012-03-16,141058,84202
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012077_aid0001,aid0001,2012-03-17,145984,76723
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012078_aid0001,aid0001,2012-03-18,144775,77133
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012079_aid0001,aid0001,2012-03-19,141187,78675
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012080_aid0001,aid0001,2012-03-20,143910,77760
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012081_aid0001,aid0001,2012-03-21,152684,75962
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012082_aid0001,aid0001,2012-03-22,156283,71261
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012083_aid0001,aid0001,2012-03-23,154219,71450
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012084_aid0001,aid0001,2012-03-24,155237,70664
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012085_aid0001,aid0001,2012-03-25,152354,69434
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012086_aid0001,aid0001,2012-03-26,156233,68062
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012087_aid0001,aid0001,2012-03-27,156618,66582
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012088_aid0001,aid0001,2012-03-28,154692,67979
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012089_aid0001,aid0001,2012-03-29,157098,64523
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012090_aid0001,aid0001,2012-03-30,151513,67717
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012091_aid0001,aid0001,2012-03-31,150703,67760
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012092_aid0001,aid0001,2012-04-01,144392,68647
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012093_aid0001,aid0001,2012-04-02,142362,69508
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012094_aid0001,aid0001,2012-04-03,141387,70217
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012095_aid0001,aid0001,2012-04-04,135294,71799
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012096_aid0001,aid0001,2012-04-05,126534,75046
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012097_aid0001,aid0001,2012-04-06,62295,122144
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012098_aid0001,aid0001,2012-04-07,31920,145879
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012099_aid0001,aid0001,2012-04-08,12511,156418
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012100_aid0001,aid0001,2012-04-09,1827,157024
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012101_aid0001,aid0001,2012-04-10,3917,152182
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012102_aid0001,aid0001,2012-04-11,3878,43242
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012103_aid0001,aid0001,2012-04-12,3861,42391
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012104_aid0001,aid0001,2012-04-13,4310,44156
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012105_aid0001,aid0001,2012-04-14,6036,43250
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012106_aid0001,aid0001,2012-04-15,8614,49520
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012107_aid0001,aid0001,2012-04-16,8562,65240
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012108_aid0001,aid0001,2012-04-17,2814,71698
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012109_aid0001,aid0001,2012-04-18,1827,61695
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012110_aid0001,aid0001,2012-04-19,1919,100945
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012111_aid0001,aid0001,2012-04-20,6054,109091
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012112_aid0001,aid0001,2012-04-21,11567,113091
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012113_aid0001,aid0001,2012-04-22,17986,124527
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012114_aid0001,aid0001,2012-04-23,20774,124350
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012115_aid0001,aid0001,2012-04-24,20910,124125
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012116_aid0001,aid0001,2012-04-25,23425,124052
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012117_aid0001,aid0001,2012-04-26,35529,113861
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012118_aid0001,aid0001,2012-04-27,48495,113565
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012119_aid0001,aid0001,2012-04-28,51075,113243
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012120_aid0001,aid0001,2012-04-29,51874,111824
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012121_aid0001,aid0001,2012-04-30,55204,111071
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012122_aid0001,aid0001,2012-05-01,48155,116104
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012123_aid0001,aid0001,2012-05-02,46893,115729
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012124_aid0001,aid0001,2012-05-03,64066,100534
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012125_aid0001,aid0001,2012-05-04,73843,101274
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012126_aid0001,aid0001,2012-05-05,68419,101248
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012127_aid0001,aid0001,2012-05-06,62945,107446
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012128_aid0001,aid0001,2012-05-07,71241,118334
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012129_aid0001,aid0001,2012-05-08,50905,139261
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012130_aid0001,aid0001,2012-05-09,53331,136618
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012131_aid0001,aid0001,2012-05-10,127317,73937
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012132_aid0001,aid0001,2012-05-11,127171,75364
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012133_aid0001,aid0001,2012-05-12,126635,75795
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012134_aid0001,aid0001,2012-05-13,122916,78108
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012135_aid0001,aid0001,2012-05-14,121116,79551
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012136_aid0001,aid0001,2012-05-15,121450,78703
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012137_aid0001,aid0001,2012-05-16,118473,78733
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012138_aid0001,aid0001,2012-05-17,133974,65972
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012139_aid0001,aid0001,2012-05-18,141001,62004
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012140_aid0001,aid0001,2012-05-19,145614,59103
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012141_aid0001,aid0001,2012-05-20,142377,61852
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012142_aid0001,aid0001,2012-05-21,144095,62171
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012143_aid0001,aid0001,2012-05-22,145663,59626
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012144_aid0001,aid0001,2012-05-23,141648,59060
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012145_aid0001,aid0001,2012-05-24,140228,58572
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012146_aid0001,aid0001,2012-05-25,140348,58513
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012147_aid0001,aid0001,2012-05-26,142064,65523
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012148_aid0001,aid0001,2012-05-27,141182,65436
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012149_aid0001,aid0001,2012-05-28,141463,64988
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012150_aid0001,aid0001,2012-05-29,147730,65123
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012151_aid0001,aid0001,2012-05-30,147482,65113
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012152_aid0001,aid0001,2012-05-31,149460,64095
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012153_aid0001,aid0001,2012-06-01,148108,65249
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012154_aid0001,aid0001,2012-06-02,132049,80244
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012155_aid0001,aid0001,2012-06-03,124203,85201
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012156_aid0001,aid0001,2012-06-04,105349,103609
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012157_aid0001,aid0001,2012-06-05,100629,108237
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012158_aid0001,aid0001,2012-06-06,89946,118864
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012159_aid0001,aid0001,2012-06-07,92039,118067
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012160_aid0001,aid0001,2012-06-08,92455,120091
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012161_aid0001,aid0001,2012-06-09,145103,76999
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012162_aid0001,aid0001,2012-06-10,157963,68489
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012163_aid0001,aid0001,2012-06-11,145107,73889
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012164_aid0001,aid0001,2012-06-12,146711,72777
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012165_aid0001,aid0001,2012-06-13,145673,73884
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012166_aid0001,aid0001,2012-06-14,144040,70599
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012167_aid0001,aid0001,2012-06-15,150622,70233
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012168_aid0001,aid0001,2012-06-16,155818,69295
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012169_aid0001,aid0001,2012-06-17,155821,69311
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012170_aid0001,aid0001,2012-06-18,156409,68439
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012171_aid0001,aid0001,2012-06-19,155577,69286
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012172_aid0001,aid0001,2012-06-20,170650,58090
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012173_aid0001,aid0001,2012-06-21,171786,57331
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012174_aid0001,aid0001,2012-06-22,175756,55626
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012175_aid0001,aid0001,2012-06-23,177379,56597
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012176_aid0001,aid0001,2012-06-24,173877,59470
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012177_aid0001,aid0001,2012-06-25,154441,73707
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012178_aid0001,aid0001,2012-06-26,141470,81710
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012179_aid0001,aid0001,2012-06-27,86119,136332
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012180_aid0001,aid0001,2012-06-28,85464,135926
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012181_aid0001,aid0001,2012-06-29,84708,136536
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012182_aid0001,aid0001,2012-06-30,85339,137741
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012183_aid0001,aid0001,2012-07-01,73561,142988
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012184_aid0001,aid0001,2012-07-02,52048,164488
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012185_aid0001,aid0001,2012-07-03,54732,162540
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012186_aid0001,aid0001,2012-07-04,63883,154265
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012187_aid0001,aid0001,2012-07-05,69056,161810
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012188_aid0001,aid0001,2012-07-06,46734,179577
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012189_aid0001,aid0001,2012-07-07,48987,179014
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012190_aid0001,aid0001,2012-07-08,43833,180733
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012191_aid0001,aid0001,2012-07-09,49538,170289
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012192_aid0001,aid0001,2012-07-10,59190,169934
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012193_aid0001,aid0001,2012-07-11,150267,98032
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012194_aid0001,aid0001,2012-07-12,152718,95500
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012195_aid0001,aid0001,2012-07-13,153468,94784
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012196_aid0001,aid0001,2012-07-14,152930,95294
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012197_aid0001,aid0001,2012-07-15,160943,87522
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012198_aid0001,aid0001,2012-07-16,180612,70094
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012199_aid0001,aid0001,2012-07-17,198211,53104
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012200_aid0001,aid0001,2012-07-18,209365,42109
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012201_aid0001,aid0001,2012-07-19,216692,36457
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012202_aid0001,aid0001,2012-07-20,228915,26166
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012203_aid0001,aid0001,2012-07-21,227056,27644
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012204_aid0001,aid0001,2012-07-22,227392,27454
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012205_aid0001,aid0001,2012-07-23,227673,27219
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012206_aid0001,aid0001,2012-07-24,228912,26458
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012207_aid0001,aid0001,2012-07-25,229557,26013
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012208_aid0001,aid0001,2012-07-26,228578,26813
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012209_aid0001,aid0001,2012-07-27,212189,40147
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012210_aid0001,aid0001,2012-07-28,212129,40232
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012211_aid0001,aid0001,2012-07-29,212156,40290
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012212_aid0001,aid0001,2012-07-30,210768,41609
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012213_aid0001,aid0001,2012-07-31,221244,33331
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012214_aid0001,aid0001,2012-08-01,221183,33885
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012215_aid0001,aid0001,2012-08-02,217367,37161
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012216_aid0001,aid0001,2012-08-03,220426,34610
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012217_aid0001,aid0001,2012-08-04,217804,37549
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012218_aid0001,aid0001,2012-08-05,174410,79662
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012219_aid0001,aid0001,2012-08-06,175718,78441
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012220_aid0001,aid0001,2012-08-07,175626,78663
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012221_aid0001,aid0001,2012-08-08,177936,76806
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012222_aid0001,aid0001,2012-08-09,177925,76691
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012223_aid0001,aid0001,2012-08-10,189748,66116
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012224_aid0001,aid0001,2012-08-11,196505,60120
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012225_aid0001,aid0001,2012-08-12,239675,18419
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012226_aid0001,aid0001,2012-08-13,240893,17301
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012227_aid0001,aid0001,2012-08-14,243301,15129
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012228_aid0001,aid0001,2012-08-15,243131,15280
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012229_aid0001,aid0001,2012-08-16,240286,17958
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012230_aid0001,aid0001,2012-08-17,237440,20622
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012231_aid0001,aid0001,2012-08-18,237369,20634
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012232_aid0001,aid0001,2012-08-19,239184,18536
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012233_aid0001,aid0001,2012-08-20,240659,16914
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012234_aid0001,aid0001,2012-08-21,242010,15816
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012235_aid0001,aid0001,2012-08-22,240598,16973
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012236_aid0001,aid0001,2012-08-23,242003,15762
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012237_aid0001,aid0001,2012-08-24,241340,16104
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012238_aid0001,aid0001,2012-08-25,240466,16800
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012239_aid0001,aid0001,2012-08-26,237149,19543
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012240_aid0001,aid0001,2012-08-27,232384,23398
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012241_aid0001,aid0001,2012-08-28,152157,99826
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012242_aid0001,aid0001,2012-08-29,126703,123484
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012243_aid0001,aid0001,2012-08-30,108500,142902
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012244_aid0001,aid0001,2012-08-31,124609,126120
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012245_aid0001,aid0001,2012-09-01,193958,56874
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012246_aid0001,aid0001,2012-09-02,218719,32604
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012247_aid0001,aid0001,2012-09-03,221762,30089
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012248_aid0001,aid0001,2012-09-04,221156,31291
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012249_aid0001,aid0001,2012-09-05,197117,53999
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012250_aid0001,aid0001,2012-09-06,196982,54495
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012251_aid0001,aid0001,2012-09-07,187630,65233
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012252_aid0001,aid0001,2012-09-08,201101,52937
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012253_aid0001,aid0001,2012-09-09,205675,49078
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012254_aid0001,aid0001,2012-09-10,207028,47975
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012255_aid0001,aid0001,2012-09-11,208405,46527
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012256_aid0001,aid0001,2012-09-12,206839,46130
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012257_aid0001,aid0001,2012-09-13,234936,16100
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012258_aid0001,aid0001,2012-09-14,236150,14900
