File,aid,Date,0,1
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012259_aid0001,aid0001,2012-09-15,237091,16292
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012260_aid0001,aid0001,2012-09-16,236462,17453
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012261_aid0001,aid0001,2012-09-17,231919,20981
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012262_aid0001,aid0001,2012-09-18,228811,23228
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012263_aid0001,aid0001,2012-09-19,221805,28302
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012264_aid0001,aid0001,2012-09-20,225289,25502
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012265_aid0001,aid0001,2012-09-21,227171,24036
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012266_aid0001,aid0001,2012-09-22,226455,24842
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012267_aid0001,aid0001,2012-09-23,211818,39000
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012268_aid0001,aid0001,2012-09-24,182527,66303
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012269_aid0001,aid0001,2012-09-25,171073,76809
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012270_aid0001,aid0001,2012-09-26,149348,96217
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012271_aid0001,aid0001,2012-09-27,142863,102371
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012272_aid0001,aid0001,2012-09-28,153551,92958
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012273_aid0001,aid0001,2012-09-29,69769,164843
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012274_aid0001,aid0001,2012-09-30,33352,195976
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012275_aid0001,aid0001,2012-10-01,34694,194039
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012276_aid0001,aid0001,2012-10-02,23928,207104
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012277_aid0001,aid0001,2012-10-03,24231,207151
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012278_aid0001,aid0001,2012-10-04,26612,204943
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012279_aid0001,aid0001,2012-10-05,26125,205129
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012280_aid0001,aid0001,2012-10-06,18341,210908
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012281_aid0001,aid0001,2012-10-07,6445,185230
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012282_aid0001,aid0001,2012-10-08,6408,185318
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012283_aid0001,aid0001,2012-10-09,8907,205940
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012284_aid0001,aid0001,2012-10-10,9082,206179
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012285_aid0001,aid0001,2012-10-11,4629,178139
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012286_aid0001,aid0001,2012-10-12,8959,201695
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012287_aid0001,aid0001,2012-10-13,31114,180493
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012288_aid0001,aid0001,2012-10-14,53589,153946
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012289_aid0001,aid0001,2012-10-15,100684,109034
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012290_aid0001,aid0001,2012-10-16,121226,94065
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012291_aid0001,aid0001,2012-10-17,139787,84695
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012292_aid0001,aid0001,2012-10-18,158761,74818
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012293_aid0001,aid0001,2012-10-19,161708,76272
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012294_aid0001,aid0001,2012-10-20,160836,79090
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012295_aid0001,aid0001,2012-10-21,160697,80317
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012296_aid0001,aid0001,2012-10-22,163400,79001
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012297_aid0001,aid0001,2012-10-23,170984,71862
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012298_aid0001,aid0001,2012-10-24,171425,71099
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012299_aid0001,aid0001,2012-10-25,154125,88579
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012300_aid0001,aid0001,2012-10-26,157369,76037
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012301_aid0001,aid0001,2012-10-27,138187,86565
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012302_aid0001,aid0001,2012-10-28,70053,121514
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012303_aid0001,aid0001,2012-10-29,61227,132030
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012304_aid0001,aid0001,2012-10-30,50966,143507
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012305_aid0001,aid0001,2012-10-31,41231,156858
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012306_aid0001,aid0001,2012-11-01,33345,165745
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012307_aid0001,aid0001,2012-11-02,29550,172840
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012308_aid0001,aid0001,2012-11-03,22746,159736
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012309_aid0001,aid0001,2012-11-04,22888,157386
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012310_aid0001,aid0001,2012-11-05,24121,154810
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012311_aid0001,aid0001,2012-11-06,26262,154999
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012312_aid0001,aid0001,2012-11-07,33704,162503
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012313_aid0001,aid0001,2012-11-08,44501,147851
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012314_aid0001,aid0001,2012-11-09,62496,137754
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012315_aid0001,aid0001,2012-11-10,67959,133449
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012316_aid0001,aid0001,2012-11-11,63892,128347
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012317_aid0001,aid0001,2012-11-12,72841,121410
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012318_aid0001,aid0001,2012-11-13,79801,113727
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012319_aid0001,aid0001,2012-11-14,81819,114085
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012320_aid0001,aid0001,2012-11-15,78788,112391
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012321_aid0001,aid0001,2012-11-16,74926,118068
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012322_aid0001,aid0001,2012-11-17,75269,117298
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012323_aid0001,aid0001,2012-11-18,73178,100404
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012324_aid0001,aid0001,2012-11-19,72717,100727
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012325_aid0001,aid0001,2012-11-20,71782,101705
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012326_aid0001,aid0001,2012-11-21,70174,103183
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012327_aid0001,aid0001,2012-11-22,67468,104750
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012328_aid0001,aid0001,2012-11-23,51179,106318
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012329_aid0001,aid0001,2012-11-24,34735,111412
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012330_aid0001,aid0001,2012-11-25,4172,130304
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012331_aid0001,aid0001,2012-11-26,4081,108586
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012332_aid0001,aid0001,2012-11-27,5533,102306
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012333_aid0001,aid0001,2012-11-28,6681,85530
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012334_aid0001,aid0001,2012-11-29,6133,49280
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012335_aid0001,aid0001,2012-11-30,4210,32109
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012336_aid0001,aid0001,2012-12-01,4813,35335
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012337_aid0001,aid0001,2012-12-02,6943,38044
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012338_aid0001,aid0001,2012-12-03,7463,37031
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012339_aid0001,aid0001,2012-12-04,7871,38321
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012340_aid0001,aid0001,2012-12-05,8894,70695
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012341_aid0001,aid0001,2012-12-06,8926,71511
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012342_aid0001,aid0001,2012-12-07,9161,75557
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012343_aid0001,aid0001,2012-12-08,8637,79039
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012344_aid0001,aid0001,2012-12-09,8937,79878
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012345_aid0001,aid0001,2012-12-10,8636,72043
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012346_aid0001,aid0001,2012-12-11,9205,71862
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012347_aid0001,aid0001,2012-12-12,8745,89314
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012348_aid0001,aid0001,2012-12-13,8500,85602
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012349_aid0001,aid0001,2012-12-14,6678,90642
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012350_aid0001,aid0001,2012-12-15,4437,90177
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012351_aid0001,aid0001,2012-12-16,4133,93335
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012352_aid0001,aid0001,2012-12-17,4441,102362
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012353_aid0001,aid0001,2012-12-18,2468,99256
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012354_aid0001,aid0001,2012-12-19,1419,112954
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012355_aid0001,aid0001,2012-12-20,188,110346
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012356_aid0001,aid0001,2012-12-21,187,102885
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012357_aid0001,aid0001,2012-12-22,1163,139971
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012358_aid0001,aid0001,2012-12-23,2535,145054
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012359_aid0001,aid0001,2012-12-24,3536,150032
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012360_aid0001,aid0001,2012-12-25,3506,147013
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012361_aid0001,aid0001,2012-12-26,3884,147214
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012362_aid0001,aid0001,2012-12-27,7686,150892
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012363_aid0001,aid0001,2012-12-28,8636,147878
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012364_aid0001,aid0001,2012-12-29,11996,154830
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012365_aid0001,aid0001,2012-12-30,12056,146088
BRDF_Albedo_Band_Mandatory_Quality_Band3_2012366_aid0001,aid0001,2012-12-31,14115,149824
